id,num__accommodates,num__bedrooms,num__beds,num__price,num__availability_30,num__availability_60,num__availability_90,num__availability_365,num__number_of_reviews,num__number_of_reviews_ltm,num__number_of_reviews_l30d,num__review_scores_rating,num__review_scores_accuracy,num__review_scores_cleanliness,num__review_scores_checkin,num__review_scores_communication,num__review_scores_location,num__review_scores_value,num__reviews_per_month,num__bath_number,bool__host_has_profile_pic_t,bool__host_identity_verified_t,bool__has_availability_t,bool__instant_bookable_t
806426977913393574,1.609775486856633,1.1912500176400642,1.2928360463758388,1.9731819551363967,-0.659548290201371,-0.392574392530937,0.02061072399789628,1.0858451376046159,-0.5788867179676577,-0.5071932565774988,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,-0.028226090600904058,0.20870572220456945,-0.519017321635306,2.1015954787593514,1.0,1.0,1.0,0.0
806507077257345158,1.609775486856633,1.1912500176400642,0.549934610958388,2.1779391101946945,1.1799328017293282,0.8388170737207392,0.8117518389642542,1.3005379102176897,-0.5190432721845111,-0.22962932682790302,-0.2528682914427752,-0.31035601207576885,0.1808031687405711,-0.5859866258632968,-0.28127392222651165,-0.4928753487877268,-0.30074068231987894,-0.2334161820719196,0.06209861084929969,2.7863138009835415,1.0,0.0,1.0,1.0
806563959380346673,0.3062814808048698,0.15265713114291848,1.2928360463758388,-0.48390390556317925,-0.7677530603149415,0.3770452738763606,0.15246757649228926,-0.997469915159286,-0.6088084408592309,-0.6459752214522967,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.7788659093316743,-0.637277810137409,1.0,1.0,1.0,0.0
806647602823537981,0.7407794828221241,1.1912500176400642,0.549934610958388,0.3095300702877255,-0.11852443963351827,-0.597806303572883,-0.8694230303392563,-0.7112128850085208,-0.6187823484897553,-0.6922358764105626,-0.714689735599278,-1.119591539891023,-4.563054409342766,-2.891051356690811,0.3445422258162842,0.31365206259033207,0.5508674168019169,-4.8480635579577696,-0.5568134798456867,0.7321588343109712,1.0,1.0,1.0,0.0
806680496474568553,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-1.1621619816937914,-0.9841626005420826,-1.2648100144592076,-1.4298146534404264,0.735975434087014,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.8166620675420552,-0.637277810137409,1.0,1.0,1.0,0.0
806697614971563840,2.4787714908911416,2.22984290413721,1.2928360463758388,0.015191659891422115,0.0978851005936228,0.7875090959602526,0.8776802652114506,1.3641505835845265,-0.5489649950760843,-0.3684112917027009,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.1709003006770803,0.3445422258162842,0.31365206259033207,-0.5732552740388538,0.07054262711816725,-0.36310816901748494,0.7321588343109712,1.0,1.0,1.0,0.0
807200067805949742,2.4787714908911416,1.1912500176400642,1.2928360463758388,2.1907364323858385,-0.659548290201371,-1.1108860811777481,-1.3309220140696316,0.6246532556950498,-0.5988345332287065,-0.5997145664940308,-0.2528682914427752,0.4988795157394853,0.4480627506044213,-0.31075501621225,0.3445422258162842,0.31365206259033207,0.5508674168019169,-0.012355229933675067,-0.6371303160427461,0.7321588343109712,1.0,1.0,1.0,0.0
807804501702851374,0.7407794828221241,1.1912500176400642,1.2928360463758388,1.7044381891223805,0.42249941093433446,0.4283532516368471,0.6469307733462629,1.3084894943885443,-0.48912154929293783,-0.09084736195310512,-0.2528682914427752,-0.14850890651271859,0.4480627506044213,-0.5859866258632968,-0.3917120659987707,-0.5573975416979702,-0.36886933024962115,0.31923619827369176,-0.008769185795164567,0.7321588343109712,1.0,1.0,1.0,1.0
808150215470292539,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-0.8166342825329135,-0.33493397986065937,0.3770452738763606,0.5480381339754682,-0.2182146664155364,-0.1699565051161564,1.3894935967114057,1.594417485183236,0.14281588350077246,0.24761806420653512,-0.41396686983139325,0.27091679663478035,0.2491298696800887,0.03990255732883815,0.1534404841700071,1.9471820015920447,-0.637277810137409,1.0,1.0,1.0,1.0
808846915167681167,0.7407794828221241,1.1912500176400642,0.549934610958388,0.8342202801246141,-0.9841626005420826,-1.2648100144592076,-1.4298146534404264,0.48947632479052183,-0.5489649950760843,-0.3684112917027009,-0.714689735599278,0.4988795157394853,-0.2869010995211654,-0.5859866258632968,0.3445422258162842,0.31365206259033207,-0.5732552740388538,0.07054262711816725,-0.38200624812267536,-0.637277810137409,1.0,0.0,1.0,1.0
